Group Number,Subhalo ID,Redshift,Mass at z=0,Max Mass,Max Mass Snap,Redshift at Max Mass,Rvir at z=0,Rvir at Max Mass,Pos x,Pos y,Pos z,Vel x,Vel y,Vel z,AM Stellar Mass
3115.0,625459.0,0.10987000000000001,21.37561684305017,21.37561684305017,126.0,0.10987000000000001,151.0283761413346,151.0283761413346,7679.568359375,18160.84375,63693.96484375,397.19512939453125,131.810791015625,60.14653015136719,0.3813755111306521
4203.0,655348.0,0.10987000000000001,24.342572147195987,24.342572147195987,126.0,0.10987000000000001,157.71554079243674,157.71554079243674,15881.107421875,55303.12890625,1162.818359375,-50.704750061035156,134.51651000976562,-327.9237060546875,0.4918861784011102
4717.0,666793.0,0.10987000000000001,21.3470377705314,21.3470377705314,126.0,0.10987000000000001,150.96103810883844,150.96103810883844,8498.77734375,63117.0703125,3510.983154296875,270.46524047851557,39.4092903137207,-175.77886962890625,0.3803604353222909
5033.0,673477.0,0.10987000000000001,20.022623918273233,20.022623918273233,126.0,0.10987000000000001,147.7721745361358,147.7721745361358,6378.7099609375,51759.4453125,43599.94921875,561.4028930664061,155.3101043701172,237.94854736328125,0.3344620163210438
5173.0,676224.0,0.10987000000000001,24.4629057970914,24.4629057970914,126.0,0.10987000000000001,157.97499433709632,157.97499433709632,37023.67578125,64692.421875,39631.00390625,203.5292816162109,246.62521362304688,375.781005859375,0.4965665074177127
5214.0,676992.0,0.10987000000000001,20.861945369026877,20.861945369026877,126.0,0.10987000000000001,149.80878051637387,149.80878051637387,9588.923828125,15830.4326171875,55428.58984375,97.10850524902344,87.78749084472656,133.7584228515625,0.36328679632233934
5225.0,677164.0,0.10987000000000001,18.31690696152774,18.31690696152774,126.0,0.10987000000000001,143.45082402929285,143.45082402929285,23391.90234375,10871.69921875,2781.14404296875,-216.6201019287109,-321.97686767578125,80.72686004638672,0.2788608717692541
5264.0,677958.0,0.10987000000000001,22.14499359781092,22.14499359781092,126.0,0.10987000000000001,152.81905878095037,152.81905878095037,33073.80078125,31491.7890625,1221.9158935546875,-108.94915771484376,-37.46673202514648,-75.17790222167969,0.4090755888782366
5339.0,679325.0,0.10987000000000001,19.88800276409496,23.531829768961128,108.0,0.39993,147.44024981187954,146.71746052411817,19234.990234375,11740.3076171875,5191.2119140625,134.94242858886722,-1.9744454622268683,179.94825744628906,0.2778121971044312
5372.0,679944.0,0.10987000000000001,21.708036010915585,21.708036010915585,126.0,0.10987000000000001,151.8072496102652,151.8072496102652,58112.9765625,47575.7109375,35802.484375,85.7280502319336,133.42521667480472,68.93801116943361,0.3932561134224044
5416.0,680815.0,0.10987000000000001,20.963476462797686,20.963476462797686,126.0,0.10987000000000001,150.05141753560332,150.05141753560332,22198.841796875,21973.572265625,20707.916015625,-292.94268798828125,-164.78799438476562,104.63196563720705,0.3668357575029319
5429.0,681075.0,0.10987000000000001,25.25860613042659,28.49405191161416,113.0,0.31006999999999996,159.66955972440263,158.94154058127356,9462.1669921875,29163.53515625,23935.7734375,-255.5224914550781,-211.9166717529297,262.5307006835937,0.4589682809121239
