Group Number,Subhalo ID,Redshift,Mass at z=0,Max Mass,Max Mass Snap,Redshift at Max Mass,Rvir at z=0,Rvir at Max Mass,Pos x,Pos y,Pos z,Vel x,Vel y,Vel z,Escape Speed z=0,Escape Speed Max Mass,AM Stellar Mass
3115.0,625460.0,0.10987000000000001,8.105917410417037,8.105917410417037,126.0,0.10987000000000001,109.31666963854666,109.31666963854666,7433.115234375,18065.060546875,63684.12109375,401.4470520019531,223.6853179931641,1.887223958969116,119.20048429563359,122.83909993731599,0.04752162436277867
3159.0,626793.0,0.10987000000000001,4.280086945403706,5.279601297595285,122.0,0.16925,88.35609862085842,93.39196186236545,64705.81640625,73081.921875,46750.21484375,45.444053649902344,-129.77113342285156,-279.00173950195307,135.16095437454695,139.43316746500216,0.01624375953026372
3161.0,626859.0,0.10987000000000001,9.603308683091944,12.888393618843772,107.0,0.41996999999999995,115.67139248151636,119.64303864404476,5138.30615234375,60622.8828125,54245.57421875,-21.873594284057614,-323.8207092285156,-83.26432800292969,172.20202163363456,178.59638564791823,0.07936071750923128
3359.0,632877.0,0.10987000000000001,8.5376115007834,10.365918278694153,92.0,0.7910699999999999,111.22381746848512,106.35512646181073,16530.787109375,48861.2421875,44895.16015625,-119.724365234375,-241.29327392578125,579.4022827148438,149.41918365793418,154.16699801170913,0.03809509874216622
3510.0,637196.0,0.10987000000000001,7.723861119963907,11.839993975379253,122.0,0.16925,107.57148225537102,122.24364287222885,9673.27734375,7376.59619140625,2272.393798828125,261.54122924804693,66.20988464355469,209.8688201904297,140.02970869145148,144.5832194676166,0.09687080092294484
3714.0,642889.0,0.10987000000000001,19.87747306173498,20.21064406091517,125.0,0.12575999999999998,147.41422447328492,147.64298257450986,16395.125,41858.64453125,4867.330078125,-172.7637939453125,0.6842283606529236,-155.07260131835938,124.76054644635997,128.42702306687522,0.3286908368953084
3899.0,647753.0,0.10987000000000001,9.071588516235352,12.519122524694964,120.0,0.19727999999999998,113.49588482757366,123.7317883205105,20901.5703125,5111.84619140625,12765.1982421875,-367.86273193359375,51.27129364013672,-237.5714263916016,142.84530376824898,147.2024566248874,0.10350871438751574
3924.0,648390.0,0.10987000000000001,16.854863275181163,19.137425856156785,125.0,0.12575999999999998,139.52779964931938,144.9819485749954,10182.701171875,32557.80859375,11784.7158203125,-319.71539306640625,-193.57623291015625,-46.36189270019531,130.72975975970039,134.56129112969703,0.2941544286998178
4055.0,651807.0,0.10987000000000001,13.282484628937464,14.370743523944506,121.0,0.18039000000000002,128.87799613824612,130.0577108505459,69249.6953125,65415.34375,57167.42578125,-134.81668090820312,-429.3248596191406,-413.6615905761719,130.4935797379582,134.3562915459466,0.14369447554276366
4073.0,652233.0,0.10987000000000001,9.186656637625262,13.009479100053964,119.0,0.21441999999999997,113.9737476799397,124.84476514081908,36025.60546875,28112.123046875,69464.8203125,59.74615859985352,208.4680633544922,-7.791229724884032,157.89153304680687,163.46699200540206,0.10890710261270113
4153.0,654159.0,0.10987000000000001,4.59144806320017,13.305798172950745,110.0,0.36069,90.44867854387944,122.15292461833906,11562.142578125,13453.2744140625,27122.65234375,-16.455144882202152,30.96345520019531,186.27166748046875,196.79877865744686,205.04482682046608,0.091183347344405
4186.0,654957.0,0.10987000000000001,13.442677530375395,13.442677530375395,126.0,0.10987000000000001,129.39403649597014,129.39403649597014,981.5172119140624,3891.03173828125,14816.251953125,240.6903381347656,150.4088592529297,137.22056579589844,130.29574776473999,134.3466701126683,0.14501953889488686
4203.0,655349.0,0.10987000000000001,6.6882466728037056,9.44462012160908,112.0,0.32883,102.5312915876967,109.60384092799127,15938.42578125,55351.15625,1288.7489013671875,-97.40548706054688,189.7052154541016,-406.3194580078125,152.78388715413723,158.2966232803395,0.0460221591114432
4238.0,656177.0,0.10987000000000001,5.596226927908983,6.205411797220057,120.0,0.19727999999999998,96.61638260605991,97.92198207805777,1235.7841796875,23467.5859375,22026.634765625,153.0581817626953,-276.15283203125,-655.8186645507812,163.1949851740218,168.978465091488,0.022254262029098384
4276.0,657096.0,0.10987000000000001,2.592419528148392,3.1361732293259017,93.0,0.75744,74.75738399258032,71.61472085940841,61877.77734375,887.3871459960938,39633.1171875,-456.2428588867188,-2.513665199279785,60.41302490234375,155.3341865805948,162.80009302311132,0.0035023766685528448
4289.0,657424.0,0.10987000000000001,9.248327125202524,11.614370075139133,120.0,0.19727999999999998,114.2282162712769,120.67627053914578,27684.1484375,39528.140625,41724.02734375,-308.47930908203125,-200.4449462890625,375.2431640625,137.3889718955166,141.67178448394108,0.08804461392880754
4303.0,657715.0,0.10987000000000001,7.4846995147791775,12.649232690984553,110.0,0.36069,106.44954039876878,120.10975639699508,60174.97265625,72530.046875,35964.1640625,-82.97816467285156,275.6536865234375,247.1612091064453,178.23532162475541,185.24491382786988,0.08200583480549742
4335.0,658458.0,0.10987000000000001,3.273051909425042,7.957757873968644,100.0,0.57598,80.79850004325905,99.61851469429912,25194.767578125,63327.76953125,54518.3203125,265.50958251953125,-358.15765380859375,-32.078453063964844,214.90915391782661,224.90176962316522,0.02538420341882142
4352.0,658888.0,0.10987000000000001,9.955282238396732,11.554956436157227,118.0,0.22599,117.06763904879877,119.70134426735508,35352.45703125,19903.19140625,38680.99609375,-276.71450805664057,34.20543670654297,147.43348693847656,156.26502561660004,161.62794824128065,0.08271869411603187
4373.0,659308.0,0.10987000000000001,11.20223104953766,12.935775247487154,112.0,0.32883,121.7644494470215,121.71994925678644,74382.1875,65928.7734375,66378.65625,207.2431182861328,-236.9529571533203,-285.2547302246094,138.25965955013376,142.58213765298146,0.08970854806553008
4384.0,659555.0,0.10987000000000001,5.744386803020131,6.639362058856271,108.0,0.39993,97.46160507895128,96.2288626474731,16035.7822265625,1659.6339111328125,15565.0224609375,41.20110321044922,203.46241760253903,-201.49403381347656,138.224206423814,142.45395647955658,0.02006736295029692
4388.0,659646.0,0.10987000000000001,13.723954558372498,14.712940562855115,125.0,0.12575999999999998,130.29030216699886,132.81666945392783,72152.2890625,58234.35546875,40605.86328125,-137.57246398925778,321.3930969238281,613.6422119140625,123.74944699251401,140.67993760745506,0.16969099092701312
4423.0,660474.0,0.10987000000000001,3.4813779321583835,3.7431019273671233,116.0,0.26134,82.47760820053605,81.59157221900266,39480.3046875,38487.52734375,56242.44921875,22.317710876464844,-157.8211212158203,-62.25707626342773,151.1345969437286,156.3389771596602,0.0066978283637719824
4445.0,661014.0,0.10987000000000001,1.9162996587428185,2.208858728408813,123.0,0.15275,67.5937915761904,70.12497437707522,66824.7421875,35957.078125,2083.75537109375,411.8063659667969,-370.1461181640625,-3.045759439468384,155.3626017335965,160.73154678591874,0.002336973764126496
4553.0,663277.0,0.10987000000000001,12.760540301149545,15.255189754746175,121.0,0.18039000000000002,127.16727213054428,132.67290266159566,57079.359375,42188.94921875,29579.775390625,13.748025894165039,23.116958618164066,-201.5113220214844,140.899908247261,145.3198821541482,0.16312280522249034
4603.0,664354.0,0.10987000000000001,11.761025948957965,13.704400170933118,113.0,0.31006999999999996,123.75632478457266,124.52962826729528,62634.6796875,61864.9453125,19909.986328125,227.2930908203125,17.881208419799805,74.86598205566406,132.5703071855696,137.73853463273645,0.10405442360570052
4672.0,665794.0,0.10987000000000001,6.158030845902183,6.6107829863374885,94.0,0.73264,99.74694904574673,92.03878539334306,30698.845703125,34676.75390625,59673.203125,-58.15378952026367,234.9709014892578,-226.27426147460938,151.14823788203663,155.93136543637476,0.01591111314600773
4677.0,665889.0,0.10987000000000001,8.493238552050158,8.493238552050158,126.0,0.10987000000000001,111.03079300128164,111.03079300128164,17728.833984375,33937.7109375,33690.6015625,-99.80316925048828,124.50613403320312,286.1482238769531,92.29809834733217,98.0867789343022,0.052755336473045436
4715.0,666731.0,0.10987000000000001,6.843175400387157,15.958385034040973,121.0,0.18039000000000002,103.3169455052248,134.68089877778215,35154.5,65100.83984375,49344.95703125,-58.74694442749024,25.51758575439453,-343.2302551269531,148.06829655857695,153.64964996513405,0.17940287783905584
4717.0,666794.0,0.10987000000000001,6.7514215003360425,8.976826613599604,112.0,0.32883,102.85310530692148,107.7635495386602,8576.6845703125,62976.12890625,3450.7333984375,239.84347534179688,57.33681106567383,-107.66143798828124,137.1534498497115,141.7586962873279,0.04128901658840742
4721.0,666893.0,0.10987000000000001,10.300487279891966,13.089198957790027,119.0,0.21441999999999997,118.40542224467444,125.09925512914707,58889.96484375,49822.90625,4584.681640625,91.39097595214844,-36.14284133911133,52.12355422973633,101.11520668714972,103.90527869314482,0.1103399804445554
4723.0,666942.0,0.10987000000000001,5.295394835146991,8.182629942893982,119.0,0.21441999999999997,94.85315552199788,106.96655385930944,33935.8515625,34241.41015625,52295.06640625,-287.9620056152344,77.00462341308594,-60.83898162841797,166.9164349444272,173.03596062266166,0.0398300629699755
4738.0,667277.0,0.10987000000000001,9.779295460744338,15.591369433836505,121.0,0.18039000000000002,116.37370379134451,133.6404041200881,8764.271484375,30334.677734375,1270.1929931640625,-288.5677185058594,323.08380126953125,3.837166786193848,110.11712926259497,117.6390705209006,0.17081485523991602
4744.0,667400.0,0.10987000000000001,5.9098445556380526,12.177678671750154,121.0,0.18039000000000002,98.38850316603659,123.07349383753204,17424.099609375,1766.733154296875,10874.5771484375,131.63613891601562,-213.9115447998047,-417.4386291503906,170.22806685858126,177.0632722952403,0.10071709378083953
4782.0,668128.0,0.10987000000000001,2.1501965820789337,4.570390013131228,108.0,0.39993,70.23901132792932,84.96648575424804,54132.65234375,48859.9375,28763.0859375,3.824715614318848,92.61279296875,-152.9947967529297,206.6348562019512,215.888343442272,0.00906519131116918
4800.0,668541.0,0.10987000000000001,6.423514675010336,6.940193474292755,84.0,1.0355,101.16025320310663,91.42749589019049,11804.99609375,8770.046875,29663.1640625,53.29435729980469,415.4958190917969,-26.685285568237305,138.9874344666136,147.7246209414992,0.01572980267710769
4804.0,668617.0,0.10987000000000001,4.95620681480928,4.997571422295136,125.0,0.12575999999999998,92.78308481399459,92.6699855325632,18401.283203125,52611.671875,66123.953125,-217.35655212402344,285.46612548828125,-347.52984619140625,110.77941121935255,117.89819839898772,0.0154701494455817
4828.0,669132.0,0.10987000000000001,3.3745826645330954,26.345361362804066,107.0,0.41996999999999995,81.62546929753582,151.8410590187917,13075.5205078125,36407.0234375,56632.0859375,-2.672558546066284,149.73257446289062,-7.80924129486084,189.91363931579176,198.18211598336347,0.33803638182838275
4867.0,669914.0,0.10987000000000001,2.047913656993346,3.2031085680831564,96.0,0.67611,69.10713387476987,72.70492993568841,22093.88671875,68257.8359375,27576.55859375,88.52737426757812,-43.32373046875,-57.94839096069336,159.202552790723,164.68368555115475,0.003738384466953524
4882.0,670231.0,0.10987000000000001,3.7739371711557563,6.024912677027963,121.0,0.18039000000000002,84.72610131445244,97.34043404537745,64104.1796875,63743.52734375,69885.9375,131.66276550292972,-0.10209611058235167,-242.1541290283203,159.98290048227238,165.57580143673638,0.02141696007185263
4904.0,670719.0,0.10987000000000001,2.3291915316473357,2.7593812820586288,112.0,0.32883,72.13633413384093,72.72797802329512,36740.28125,403.8156127929688,70946.4609375,-757.484130859375,-114.72439575195312,443.2996826171875,52.87175072505368,55.69635298052103,0.0032383487940947065
4912.0,670915.0,0.10987000000000001,4.8907758160070935,7.243281738324598,119.0,0.21441999999999997,92.37297257556295,102.70592385029232,31433.318359375,1409.3304443359375,53997.1328125,101.30840301513672,78.02790069580078,-73.95550537109375,157.63707351395058,163.22345616919006,0.030473979598487393
4917.0,671024.0,0.10987000000000001,5.458596416495063,5.458596416495063,126.0,0.10987000000000001,95.81775608428465,95.81775608428465,21341.107421875,5479.865234375,6444.8974609375,55.05595016479492,82.15445709228516,484.6543273925781,154.66481006986808,167.17324098363292,0.019470669938851385
4921.0,671109.0,0.10987000000000001,5.690236660567198,8.330037648027593,117.0,0.24354,97.1543932704542,106.9249290599929,31.52890396118164,61863.48828125,69514.015625,191.1471710205078,-134.85604858398438,-194.89141845703125,157.85196015500102,163.45537978005353,0.03955191801730485
4926.0,671232.0,0.10987000000000001,2.746595916422931,10.32229716127569,96.0,0.67611,76.21092932615089,107.39039168337194,65887.65625,17306.576171875,30649.5703125,7.3414716720581055,-341.6115417480469,-458.0781555175781,204.78130593415906,213.7310561676882,0.04036028851318384
4962.0,672075.0,0.10987000000000001,1.6049385409463537,7.483947683464397,90.0,0.8514700000000001,63.7145279145265,94.93387272200772,45450.75390625,17494.60546875,68147.328125,-25.04125595092773,63.02852249145508,-27.26235771179199,218.21448898046248,232.69089787070936,0.019387107883472858
4964.0,672119.0,0.10987000000000001,5.354057320139625,6.949218836697665,109.0,0.38017,95.20213171070438,98.03391863033191,7075.03369140625,50879.7890625,43614.38671875,118.33824920654295,-72.02323913574219,268.04885864257807,167.28571664251348,174.2155645118518,0.022547581478857732
4994.0,672721.0,0.10987000000000001,6.0346891934221425,8.384187113155019,120.0,0.19727999999999998,99.07649553633621,108.25392391117646,14582.8046875,23586.216796875,18380.87890625,-228.7594146728516,-167.77572631835938,149.8171844482422,157.82462938929277,163.59478304804605,0.04324232624481294
5006.0,672960.0,0.10987000000000001,5.612772635438226,6.570170548829164,124.0,0.14188,96.71150702717505,101.11600941096279,51027.05078125,27213.22265625,53238.29296875,-126.0152587890625,-64.81467437744139,-60.9311752319336,138.90458113950208,143.2628999152676,0.027811052464003262
5017.0,673180.0,0.10987000000000001,11.943781917745412,11.943781917745412,126.0,0.10987000000000001,124.39405422608792,124.39405422608792,43130.2578125,70411.875,32934.5859375,15.548166275024414,40.97136688232422,343.43316650390625,116.42803652534326,119.9630902668991,0.11217953073650752
5031.0,673439.0,0.10987000000000001,0.8679002692753619,3.884492950005965,101.0,0.5463899999999999,51.90895370787215,78.73729261660223,41905.80078125,2559.43115234375,38034.2578125,-98.2487564086914,-358.4847106933594,-172.33787536621094,236.74122817540425,249.4095120401544,0.005857720763386732
5033.0,673478.0,0.10987000000000001,8.685019205917012,9.101671251383696,123.0,0.15275,111.86028681745957,112.42350394764692,6311.31591796875,51704.3046875,43767.41015625,605.95947265625,160.9278106689453,185.5359649658203,129.3788986618189,133.53854154809082,0.056266570389084135
5038.0,673577.0,0.10987000000000001,2.4871284311467954,5.1773183725096965,109.0,0.38017,73.73127401112582,88.87221219116172,45330.93359375,2012.7000732421875,20903.400390625,60.39337539672852,-77.74411010742188,110.96047973632812,184.78241983278502,192.09301658789792,0.012031164989472178
5044.0,673694.0,0.10987000000000001,1.340206458487294,1.5583095902746376,99.0,0.59854,59.99884677593556,57.6877864236079,7130.4951171875,54947.2421875,38570.328125,-18.84591484069824,-377.13671875,160.24903869628906,174.3758278231638,180.94691805574644,0.0008671327030825563
5045.0,673726.0,0.10987000000000001,7.768234068697151,11.921970681710675,113.0,0.31006999999999996,107.77708548005121,118.87814810231085,28403.732421875,64274.71875,62597.4921875,-150.6834259033203,-128.40550231933594,-25.48921203613281,144.63511379478993,149.720000233311,0.0775120873443049
5067.0,674141.0,0.10987000000000001,3.611487759785218,12.604107910936527,103.0,0.50305,83.49254831979546,117.26186953756556,20721.923828125,47214.7265625,33049.94140625,-208.0875396728516,-141.50210571289062,59.66884994506836,204.9704949061747,214.50941427838578,0.06948035807854126
5079.0,674384.0,0.10987000000000001,1.0055308653549715,1.1800134723836726,118.0,0.22599,54.51936675596338,55.95066406025342,7949.21923828125,48247.39453125,65068.65234375,229.7035369873047,156.6582794189453,-49.35102844238281,175.17769621419563,181.5616572736463,0.0005374304495996612
5081.0,674421.0,0.10987000000000001,4.496686160564423,5.472885952754455,111.0,0.34785,89.82209771275569,91.05517005814171,1918.7857666015625,43714.34375,56462.75390625,264.070556640625,411.0311584472656,-122.75814056396484,142.0023847650194,146.64469569429542,0.013975710816506415
5089.0,674586.0,0.10987000000000001,4.179308360273188,15.495855699885974,118.0,0.22599,87.65710823607115,132.00228366542777,17840.044921875,1507.158935546875,11356.9658203125,-264.09442138671875,114.18566131591795,-515.4988403320311,188.47082926408794,230.6558704986537,0.15460405887335318
