Group Number,Subhalo ID,Redshift,Mass at z=0,Max Mass,Max Mass Snap,Redshift at Max Mass,Rvir at z=0,Rvir at Max Mass,Pos x,Pos y,Pos z,Vel x,Vel y,Vel z,AM Stellar Mass,Escape Speed z=0,Escape Speed Max Mass
3115.0,625460.0,0.10987000000000001,8.105917410417037,8.105917410417037,126.0,0.10987000000000001,109.31666963854666,109.31666963854666,7433.115234375,18065.060546875,63684.12109375,401.4470520019531,223.6853179931641,1.887223958969116,0.04752162436277867,119.2004842956336,122.83909993731599
4203.0,655349.0,0.10987000000000001,6.6882466728037056,9.44462012160908,112.0,0.32883,102.5312915876967,109.60384092799127,15938.42578125,55351.15625,1288.7489013671875,-97.40548706054688,189.7052154541016,-406.3194580078125,0.0460221591114432,152.78388715413726,158.2966232803395
4717.0,666794.0,0.10987000000000001,6.7514215003360425,8.976826613599604,112.0,0.32883,102.85310530692148,107.7635495386602,8576.6845703125,62976.12890625,3450.7333984375,239.84347534179688,57.33681106567383,-107.66143798828124,0.04128901658840742,137.1534498497115,141.7586962873279
5033.0,673478.0,0.10987000000000001,8.685019205917012,9.101671251383696,123.0,0.15275,111.86028681745957,112.42350394764692,6311.31591796875,51704.3046875,43767.41015625,605.95947265625,160.9278106689453,185.5359649658203,0.056266570389084135,129.3788986618189,133.53854154809082
5173.0,676225.0,0.10987000000000001,7.432054389606822,9.382949634031817,120.0,0.19727999999999998,106.19937493262822,112.39227315499048,37074.25390625,64606.6015625,39776.3671875,332.85791015625,131.20185852050778,238.53404235839844,0.055346261420519384,144.59493361508268,149.38268552494938
5214.0,676993.0,0.10987000000000001,6.8040673028339045,9.924446994608099,118.0,0.22599,103.11975387227771,113.78325731959505,9444.041015625,15859.9228515625,55397.73046875,124.58472442626952,40.58963012695313,81.37728118896484,0.05953119117956755,141.38270842007844,146.2090077390412
5225.0,677165.0,0.10987000000000001,3.531767563386397,6.856713105331767,115.0,0.27335,82.87363189956649,99.58590579231618,23400.642578125,10871.861328125,2842.795654296875,-180.8949279785156,-318.68341064453125,-22.78226089477539,0.024813560452399682,171.9652356505171,179.4031951548277
5264.0,677959.0,0.10987000000000001,6.698023866523397,7.706562903794374,114.0,0.29158,102.58122895097591,103.16107257463665,32965.0234375,31387.580078125,1334.1619873046875,-39.454627990722656,-54.25207138061523,-73.70144653320312,0.031206622736820018,135.54392043860759,139.97394700165475
5339.0,679326.0,0.10987000000000001,1.960672438144684,6.681478158994155,118.0,0.22599,68.11153722931431,99.72417247891165,19250.23828125,11736.6572265625,5239.3623046875,111.88693237304688,-336.51788330078125,376.2359313964844,0.025066910572323468,187.3209674233209,210.45300555915009
5372.0,679945.0,0.10987000000000001,6.835654377937317,7.269604639573531,124.0,0.14188,103.27908131362082,104.58385306396336,58188.44140625,47620.0546875,35976.0,129.61308288574222,48.58988571166992,-90.88844299316406,0.034877289234835365,132.8864218818733,137.05598208299796
5416.0,680816.0,0.10987000000000001,7.0883536880666576,7.735894484953447,116.0,0.26134,104.53638092539968,103.92936245297399,22360.865234375,22066.62109375,20673.92578125,-355.1003723144531,-179.7611083984375,117.34831237792969,0.03279670198788436,131.80361984538365,136.18882278858095
5429.0,681076.0,0.10987000000000001,5.571408366615122,13.033545830033045,91.0,0.81671,96.4733437831262,114.54023802328031,9531.271484375,29112.275390625,23966.892578125,-323.2202453613281,-177.04701232910156,249.1495361328125,0.05918825969560415,177.9381012470829,194.97540321711685
5435.0,681169.0,0.10987000000000001,7.371887564659119,7.635115899822929,125.0,0.12575999999999998,105.91201607841083,106.73117814181784,42695.09375,38835.8046875,67518.7734375,-226.8049774169922,11.71164321899414,366.8648681640625,0.0401908372195677,125.50682359492441,135.2333281383456
5464.0,681684.0,0.10987000000000001,7.4831951748241075,7.744167338718068,120.0,0.19727999999999998,106.44240820300364,105.42612309614141,51303.46484375,68676.5,21457.365234375,-47.47465515136719,103.28472900390624,209.62045288085938,0.036309631088936346,143.7359624254066,148.51847236921404
5508.0,682571.0,0.10987000000000001,4.566629501906308,6.528806280006063,118.0,0.22599,90.28541393290176,98.95874623871832,23587.599609375,13937.4931640625,3767.4248046875,-288.5163879394531,-263.58090209960943,109.49686431884766,0.023824709774114456,131.31784833624835,136.29228394558177
5528.0,682990.0,0.10987000000000001,6.179088895971125,9.601805020462383,104.0,0.48183000000000004,99.86051817034105,107.42492332339356,23790.244140625,50086.6796875,47269.58984375,-573.4688110351562,-542.4816284179689,258.70376586914057,0.04036760090314656,132.85674587130086,137.17411288264614
5553.0,683507.0,0.10987000000000001,5.220186981287871,11.964088136499578,111.0,0.34785,94.40196200748971,118.17501832855272,51372.86328125,9657.3515625,9375.1494140625,-32.151424407958984,65.50065612792969,159.6927947998047,0.07416627708083239,178.76975968259916,186.52067207053963
5568.0,683780.0,0.10987000000000001,5.7413781231099925,9.618350727991627,113.0,0.31006999999999996,97.44458661133812,110.66736027365816,21906.0078125,73674.0234375,69766.2890625,176.94900512695312,-173.76190185546875,217.82858276367188,0.049045200583873995,177.6214603060881,184.86212481395646
