Group Number,Subhalo ID,Redshift,Mass at z=0,Max Mass,Max Mass Snap,Redshift at Max Mass,Rvir at z=0,Rvir at Max Mass,Pos x,Pos y,Pos z,Vel x,Vel y,Vel z,Escape Speed z=0,Escape Speed Max Mass,AM Stellar Mass
2703.0,436183.0,1.0355,11.900912631641734,13.896932656114751,75.0,1.472,109.43251695303579,113.1507134750547,39901.5546875,21819.048828125,15264.9765625,6.604504585266112,-23.16961669921875,-60.32295608520508,157.2841259271865,161.17239702317767,0.05299069040951762
2915.0,445467.0,1.0355,8.151042190465061,10.908919979225507,71.0,1.7436,96.46224077895666,103.69050149303459,444.7273864746094,9067.576171875,32484.16796875,42.124290466308594,90.56570434570312,-178.8607177734375,156.0603829918614,160.37073564627377,0.03217819128323278
2955.0,446952.0,1.0355,6.336273794824427,11.836986650120132,80.0,1.2063,88.69468810863081,108.29425062713098,35198.86328125,20589.3359375,38783.0078125,-198.4378967285156,-26.10993576049805,221.71066284179688,168.0882598236373,175.95578640132484,0.04194658698853578
3004.0,448744.0,1.0355,5.41798397898674,8.478197184475986,79.0,1.2485,84.18451314961364,96.71880359457589,27441.40234375,20027.751953125,24950.75390625,-334.6816101074219,-130.69479370117188,124.25562286376952,186.83961988454305,191.83683413243045,0.02194700793659863
3012.0,449074.0,1.0355,9.533365341750061,11.463203213431619,75.0,1.472,101.63307006994464,106.11732886086632,64235.43359375,38703.5,727.6023559570312,169.58261108398438,-282.92987060546875,53.31933975219727,120.11105040475749,122.60226104087575,0.03698129457195306
3039.0,450095.0,1.0355,18.072480505163018,21.12968672405589,83.0,1.0745,125.78404423406029,132.22032330974696,54360.640625,3153.0029296875,30866.017578125,14.846939086914062,-40.93865585327149,343.12353515625,164.37646871491825,168.21222569614608,0.1328548244702418
3101.0,452426.0,1.0355,22.191623395139523,22.78501337224787,83.0,1.0745,134.6943328948908,135.58665857090514,60909.59765625,10154.671875,45066.61328125,-44.71278381347656,-86.00944519042969,-361.9809265136719,146.28563669103,149.44985986713812,0.15326745761819754
3123.0,453183.0,1.0355,7.016906006769701,8.318756114352832,82.0,1.1142,91.76312298110771,96.70387471834478,60455.7890625,9846.9873046875,42095.18359375,-20.36350440979004,-173.85360717773438,-391.0000915527344,165.7625514346012,169.6048459970926,0.02187815083406287
3235.0,457352.0,1.0355,7.890822535211389,14.880654486742888,80.0,1.2063,95.424609464065,116.8778889582047,56422.68359375,8674.1875,159.6687774658203,-89.68534088134766,13.728562355041506,23.21842384338379,161.8075766566844,166.03406633041146,0.06484886523386912
3297.0,459591.0,1.0355,11.406045068394056,15.564294023947284,82.0,1.1142,107.89417375644364,119.16102231461359,31642.076171875,28083.85546875,24251.103515625,-99.31145477294922,-127.33312225341795,242.48260498046875,165.9326649093349,169.9141242593972,0.07297935535881284
3305.0,459892.0,1.0355,5.565391684120352,6.361092356118291,71.0,1.7436,84.94116451837424,86.62746850002648,35193.53515625,60231.77734375,41710.87890625,79.85003662109375,89.37599182128906,51.72234725952149,157.0213665122759,160.80824402561743,0.011901820113123606
3359.0,461756.0,1.0355,4.593704234470022,11.855787851593714,80.0,1.2063,79.67840694314728,108.35155645577869,24992.998046875,41575.69140625,47926.91796875,-545.8389282226561,-98.27198028564452,216.6087188720703,213.894792294516,227.02156799468838,0.04207376983460668
3515.0,466935.0,1.0355,14.14211094379425,15.635742382569747,83.0,1.0745,115.91092700357916,119.59325807339962,4107.9287109375,5583.30712890625,38844.70703125,-19.20196533203125,120.4719467163086,-1.9485541582107544,155.78506792616722,159.3957357455178,0.07476952480399951
3576.0,469052.0,1.0355,12.74324276230552,14.781378886916421,83.0,1.0745,111.95571933083723,117.37407386499486,66469.828125,42175.96875,33514.15234375,69.00291442871094,100.4993133544922,8.995502471923828,160.0785305029217,164.53962207338844,0.06712450018731626
3736.0,474172.0,1.0355,16.032088886607777,17.57385243069042,82.0,1.1142,120.86011500742543,124.08331954164291,59656.82421875,26290.294921875,3796.11328125,179.4821014404297,42.05973815917969,55.61653137207031,162.6915313383113,166.5025277971002,0.09201584476845444
3776.0,475430.0,1.0355,5.374363200231032,6.001597778363662,82.0,1.1142,83.95797787787548,86.73213564588444,36529.43359375,31614.984375,4068.27490234375,-121.1848373413086,71.12560272216797,-40.9162483215332,171.35606974998475,176.0184852207109,0.011638885202899641
3785.0,475747.0,1.0355,7.966783236373555,21.56514064832168,81.0,1.1546,95.72983259334656,132.5788384068415,13187.875,15532.4091796875,61446.07421875,-34.605918884277344,193.208251953125,-50.24083709716797,103.91282213818327,106.165349927318,0.13344083379046193
3838.0,477389.0,1.0355,7.8765329989519985,11.991915377703581,71.0,1.7436,95.366972999215,107.01415862766804,6277.08935546875,62753.58984375,67291.515625,-15.288592338562012,-211.72959899902344,-73.98956298828125,178.6338166347452,199.2323253864626,0.03829786392489832
3889.0,478923.0,1.0355,4.366576332937588,5.6383433667096226,74.0,1.5312,78.34296151199035,83.62648831048239,36201.54296875,3398.44140625,35544.6171875,163.2061004638672,-324.60333251953125,182.5592041015625,191.17759277186917,196.97548060038383,0.009705509823712285
3934.0,480384.0,1.0355,3.94992394880815,5.971515043215319,73.0,1.6042,75.7674277972797,85.08303558653249,735.71435546875,24867.19921875,21156.36328125,224.57644653320312,315.59521484375,-166.37112426757812,184.33147291655717,189.21664987400945,0.010724588566674166
3956.0,481077.0,1.0355,6.077557802200317,11.894896626472473,74.0,1.5312,87.47071270943724,107.2540195875462,51289.61328125,45954.390625,52582.91796875,28.02566719055176,83.01287078857422,72.86497497558594,192.73767856157306,198.3387517587968,0.03915517217841051
3986.0,482001.0,1.0355,1.7688921229405838,2.0133180713111707,76.0,1.4141,57.967790682373284,59.53337842383496,51050.8984375,12730.8984375,1995.459716796875,-16.315053939819336,55.90078353881836,198.7432556152344,174.32625642404682,178.71019551358637,0.0014040817764918528
4022.0,483113.0,1.0355,4.445544698021629,8.029957386580381,79.0,1.2485,78.81241331507724,94.9833519069399,27549.271484375,62012.46875,27748.583984375,-83.6718978881836,98.89344024658205,471.8405456542969,178.63617008213913,183.8118588678663,0.019785773366165302
4042.0,483675.0,1.0355,6.794290109114214,19.964713941920888,82.0,1.1142,90.78226095967884,129.47287018540626,15640.322265625,11047.927734375,58608.4296875,1.183477759361267,214.5424346923828,61.43495559692383,195.85381384960178,201.7526720796775,0.11726973665035352
