Group Number,Subhalo ID,Redshift,Mass at z=0,Max Mass,Max Mass Snap,Redshift at Max Mass,Rvir at z=0,Rvir at Max Mass,Pos x,Pos y,Pos z,Vel x,Vel y,Vel z,AM Stellar Mass,Escape Speed z=0,Escape Speed Max Mass
4725.0,689157.0,0.0,8.845964615995234,10.960060764442792,84.0,1.0355,115.91680864940395,106.4691907615206,12407.9921875,17104.958984375,60448.984375,-153.33697509765625,273.04776000976557,124.77877044677734,0.03823874942587978,152.79501859616448,161.46106766111788
4816.0,691066.0,0.0,5.693245340477338,7.464393296025016,129.0,0.073662,100.08092631977587,107.35368192949228,24684.0078125,40110.7734375,52669.8671875,-174.85977172851562,536.45849609375,-263.07357788085943,0.04284026159705681,158.871008678603,165.1686172130835
5224.0,699054.0,0.0,8.852733129804783,11.84601133519953,121.0,0.18039,115.94636579891342,121.94586374146687,35454.96484375,46601.1796875,58597.3046875,-260.49139404296875,-40.96005630493164,-200.6868438720703,0.09487744076720404,135.82488494188917,140.55453465020642
5422.0,702642.0,0.0,5.891041999513452,10.402017696337268,121.0,0.18039,101.22677239002621,116.77473460876038,56848.64453125,34688.2890625,25189.18359375,112.16321563720705,-335.8993225097656,-13.15688705444336,0.07151563931083864,146.74369303205054,152.6341466286161
5511.0,704347.0,0.0,7.0026164705103096,8.317252451723272,125.0,0.12575999999999998,107.2304504239691,109.81948092312216,26442.33203125,61460.7578125,784.7755126953125,-321.8990173339844,176.51658630371094,-122.36438751220705,0.04866126902337947,137.51530572888586,142.57868852681176
5673.0,707123.0,0.0,7.119188931855288,8.181877434253693,125.0,0.12575999999999998,107.82220013889211,109.22039642727778,66954.0703125,37667.6015625,2488.2783203125,217.8140563964844,-397.3244018554688,-109.7034149169922,0.046911451864113406,124.73850132250809,129.04670285708121
5939.0,711402.0,0.0,5.58720190416683,9.725145995616911,112.0,0.32883,99.45565268997936,110.67842885452521,63601.5390625,74066.9921875,44667.6015625,97.223876953125,0.8850419521331787,-256.73690795898443,0.04898806531598168,130.13683159516637,134.71215120825192
6058.0,713363.0,0.0,2.081757242029364,11.790356852791525,112.0,0.32883,71.56621431593841,118.01573771046084,6844.78076171875,66034.953125,25492.830078125,-85.93470001220703,90.50843811035156,172.45004272460938,0.07375812647248603,150.4372180691633,156.08838867645105
6242.0,716200.0,0.0,2.437491139227694,7.753192023797469,118.0,0.22599,75.43027629233971,104.7940046253189,55738.296875,50534.765625,35853.58984375,42.5931510925293,62.98414611816406,50.18442153930664,0.03474356955292223,150.45943256655116,156.54251600595492
6265.0,716553.0,0.0,6.8439272317019375,8.01792402159084,112.0,0.32883,106.41425551902441,103.78109636793316,57966.94921875,41272.49609375,65517.8203125,-55.286705017089844,135.65672302246094,36.78274154663086,0.032417755747262494,136.12486649684598,140.85071125979331
