Group Number,Subhalo ID,Redshift,Mass at z=0,Max Mass,Max Mass Snap,Redshift at Max Mass,Rvir at z=0,Rvir at Max Mass,Pos x,Pos y,Pos z,Vel x,Vel y,Vel z,Escape Speed z=0,Escape Speed Max Mass,AM Stellar Mass
2938.0,632197.0,0.048524,27.100449258630928,29.13482622666793,130.0,0.058507,166.10922008250353,169.70922212858352,34388.23828125,6183.3330078125,53155.32421875,-129.09709167480472,-146.77316284179688,-10.390665054321287,132.5718838001231,136.72432532208407,0.7686906586073696
3004.0,634371.0,0.048524,9.956786578351801,18.525233322923835,123.0,0.15275,118.97105379080696,142.47476988746632,64557.4375,73109.3203125,46513.23046875,41.87902450561523,21.949016571044922,-192.00582885742188,164.22364529643238,170.73770727735536,0.25929639992304426
3255.0,642330.0,0.048524,22.02917364510623,22.94821630824696,129.0,0.073662,155.0247278964874,156.09958591424558,46296.0859375,7246.40673828125,2270.75390625,-195.8674774169922,-105.50662994384766,-116.7280044555664,134.9798407834379,139.20583101252834,0.4775516617847828
3359.0,645293.0,0.048524,12.590570883317428,23.31898971037432,117.0,0.24354,128.6520516575129,150.69536438834882,40332.0,54520.453125,54046.22265625,-249.59532165527344,53.61982345581055,-308.808349609375,134.54542770385567,148.48667168413326,0.3463530382013013
3740.0,655862.0,0.048524,15.54173231124878,15.54173231124878,131.0,0.048524,138.007085329727,138.007085329727,63218.55859375,11749.111328125,35687.92578125,2.3930087089538574,-165.41416931152344,-372.4123840332031,111.13487912284455,115.46485426238985,0.2310651499230407
3897.0,659803.0,0.048524,5.0630020824345685,6.582955745133487,114.0,0.29158,94.95932327774544,97.88194370724028,67555.3359375,1734.58740234375,43155.5234375,-148.1112518310547,-24.78585433959961,-203.7171936035156,159.28769832690384,165.09159449608688,0.0221844736469196
3938.0,660875.0,0.048524,11.136047542095184,12.46948540210724,127.0,0.099401,123.4938322331223,126.5302254032787,25690.146484375,55638.5703125,42656.359375,-70.093017578125,-404.6091003417969,83.82989501953125,131.2657335368631,135.44330204183265,0.1263074513212984
4019.0,662940.0,0.048524,5.249517885121431,11.272174390879545,113.0,0.31006999999999996,96.11135842300342,116.67789378699752,27179.40625,54308.1953125,39093.7734375,-14.391613960266113,29.51023101806641,158.58506774902344,189.1285437610785,198.23864273098093,0.06881132223218964
4116.0,665336.0,0.048524,9.828932583332064,12.665778398513794,111.0,0.34785,118.45962706549678,120.4415785413168,38802.3203125,59135.14453125,28427.923828125,19.114938735961914,34.26710891723633,302.71563720703125,158.8625654469693,166.19131356193162,0.08362417760061369
4273.0,669087.0,0.048524,6.770223379135133,12.649232690984553,110.0,0.36069,104.61707540102131,120.10975639699508,60108.625,72690.0703125,36109.8359375,-140.26446533203122,257.70263671875,250.5175628662109,190.02565647531264,198.17208604184844,0.08200583480549742
4352.0,670846.0,0.048524,10.43886962262067,15.255189754746175,121.0,0.18039000000000002,120.86096758705973,132.67290266159566,57085.5078125,42198.5625,29460.474609375,5.684298992156982,7.802336692810059,-198.60528564453125,161.8373963880909,167.80575152164496,0.16312280522249034
4388.0,671695.0,0.048524,7.4613852934403875,10.890869931741195,96.0,0.67611,108.06243048611952,109.32701678978904,6971.1103515625,26670.1328125,43518.60546875,154.9697723388672,104.76812744140624,-93.9005355834961,153.6335375386972,158.97120886509836,0.0449744985065744
4466.0,673297.0,0.048524,6.051987409591675,9.479215876622632,85.0,0.9973,100.77842828610113,101.672677006016,68499.0078125,47918.85546875,15834.2265625,11.730676651000975,27.09112930297852,124.10511779785156,173.29491396915512,179.77359323105864,0.029230733858848813
4483.0,673660.0,0.048524,5.154755982485685,5.657145245508715,120.0,0.19727999999999998,95.52952377701072,94.9487175153307,31205.470703125,34719.05078125,64425.69140625,19.538555145263672,5.074347496032715,-244.91021728515625,146.81091370248984,151.69538069259914,0.018126725642648098
4558.0,675163.0,0.048524,14.2744779586792,14.2744779586792,131.0,0.048524,134.14927207259188,134.14927207259188,62772.7265625,61876.46484375,19949.05859375,239.0117645263672,19.142162322998047,53.286354064941406,121.88885359223949,125.60921796095951,0.192780069677625
4612.0,676369.0,0.048524,16.92330295389349,17.134637995199725,130.0,0.058507,141.98090889696678,142.18690794753314,71489.8203125,19997.90625,32560.248046875,42.14923095703125,-268.25997924804693,-430.89691162109375,104.278842369523,107.0766366358434,0.27600491908164265
4626.0,676631.0,0.048524,6.039954044602134,6.6107829863374885,94.0,0.73264,100.71159028340216,92.03878539334306,30665.265625,34816.6953125,59544.26171875,-60.41388320922852,238.31243896484366,-208.70065307617188,151.47544155912888,156.51382089083484,0.01591111314600773
4643.0,677011.0,0.048524,3.6355544897643006,4.356046969240362,95.0,0.70011,85.0338406765718,80.34997743648537,33789.3671875,7686.935546875,38354.8359375,3.136263370513916,-273.680908203125,-357.3990783691406,147.75419119886618,153.08219852939584,0.006932651210032665
4670.0,677586.0,0.048524,8.074330335313624,13.729971918192778,110.0,0.36069,110.943981284056,123.43740276848185,7270.22119140625,51345.22265625,42162.31640625,405.0835876464844,-119.03384399414062,140.71490478515622,118.00220770708613,122.65581833643301,0.09736955838509227
4672.0,677639.0,0.048524,5.665418099273335,8.546636863188311,120.0,0.19727999999999998,98.5853155510878,108.94862256575537,31925.3984375,41196.89453125,35895.078125,-154.5897674560547,-18.82823181152344,295.8411560058594,165.10266299727192,171.09682329200132,0.04510425106565479
4677.0,677734.0,0.048524,4.331980577924036,5.842909216880798,112.0,0.32883,90.1495872383926,93.39149373863148,65578.984375,55582.734375,42615.32421875,191.8446044921875,212.03988647460938,185.31163024902344,155.38100252400417,163.27656859343173,0.0164127259065091
4793.0,680237.0,0.048524,3.066229887984016,5.839900536970659,118.0,0.22599,80.3408606596085,95.34796029585266,9692.8759765625,20163.185546875,62797.16796875,-78.82135009765625,-196.2998504638672,-104.63117980957031,192.15283493262334,200.5106230375717,0.018638144856317214
4796.0,680308.0,0.048524,6.935681131753055,7.189132273197174,129.0,0.073662,105.46247238194991,106.01750941786864,22998.298828125,49313.8515625,67569.1796875,-281.47998046875,0.7183100581169128,-22.9991455078125,150.14005276651648,155.26033810293458,0.0393397988328261
