Group Number,Subhalo ID,Redshift,Mass at z=0,Max Mass,Max Mass Snap,Redshift at Max Mass,Rvir at z=0,Rvir at Max Mass,Pos x,Pos y,Pos z,Vel x,Vel y,Vel z,AM Stellar Mass
2938.0,643039.0,0.0,17.66786250201139,23.01740646362305,130.0,0.058507,145.9797739690979,156.88692871008936,57921.2109375,62101.421875,50658.7109375,184.0562438964844,21.547897338867188,-64.30058288574219,0.4984651790075154
3009.0,645387.0,0.0,21.74789526245811,26.061827486211605,111.0,0.34785,156.44814840116683,153.191299058985,45269.80078125,36951.41015625,70963.9453125,-573.073974609375,-358.9197082519531,308.7181701660156,0.36502317134407297
3265.0,653282.0,0.0,20.0842944058505,20.0842944058505,135.0,0.0,152.35271906902028,152.35271906902028,62713.72265625,894.2498779296875,56709.046875,7.913390159606934,-259.59893798828125,-222.98089599609366,0.447203277522586
3286.0,653888.0,0.0,17.596414143388923,17.596414143388923,135.0,0.0,145.7827286940029,145.7827286940029,58913.3828125,32785.7578125,4290.09814453125,158.83522033691406,-64.51483917236328,-99.33475494384766,0.3434397527215213
3305.0,654477.0,0.0,20.123403180729266,20.123403180729266,135.0,0.0,152.45154363371162,152.45154363371162,56890.93359375,34134.2265625,24224.353515625,88.00508880615234,4.0090155601501465,-66.97629547119139,0.4489067419408935
3359.0,656030.0,0.0,17.980727282437414,18.3138982816176,131.0,0.048524,146.83641340029462,145.7678813280149,11518.50390625,15686.6806640625,39102.30078125,129.03353881835938,-258.94442749023443,-322.44732666015625,0.3250486386199555
3421.0,657785.0,0.0,25.014178319410853,26.07310901988637,120.0,0.19728,163.91804426396922,158.01110134537856,40052.35546875,54572.41796875,53832.89453125,-241.85630798339844,-3.4189176559448238,-306.99859619140625,0.4690311649668539
4010.0,673122.0,0.0,18.601945855400785,18.959183584560048,134.0,0.0095218,148.50832801324646,149.05303504930288,21496.517578125,29182.326171875,9219.5986328125,-144.62806701660156,-67.54235076904297,-57.7941780090332,0.3883041670167613
4042.0,673986.0,0.0,18.47860488024625,18.646318804134022,134.0,0.0095218,148.17936966726472,148.22859135161067,20190.521484375,5832.0419921875,6936.44677734375,-239.94125366210938,-139.16604614257812,204.6542510986328,0.375567161262509
4066.0,674609.0,0.0,10.524606840177015,11.43387095494704,133.0,0.023974,122.82873440463837,125.42489267850456,48840.47265625,36254.4296875,74379.71875,-218.7241516113281,40.41553497314453,9.045110702514648,0.12734499393573365
4091.0,675310.0,0.0,19.287842241200536,20.32496035099029,131.0,0.048524,150.31162330000458,150.91931013370692,26228.39453125,7022.0234375,56033.7734375,-105.24772644042969,-2.6478214263916016,-67.20835876464844,0.40097624206632826
4123.0,676082.0,0.0,21.01461860266599,21.01461860266599,135.0,0.0,154.66968013769247,154.66968013769247,22532.845703125,58504.98046875,60499.1953125,-259.8109130859375,-146.58029174804688,-230.97232055664062,0.4882611332540251
4135.0,676374.0,0.0,20.629553632302716,21.261300552975047,134.0,0.0095218,153.71914503776242,154.85701677910458,71952.421875,14159.73046875,36739.984375,-32.140628814697266,-221.2531280517578,-346.6636657714844,0.4863061562760021
4165.0,677104.0,0.0,14.125565236265011,14.125565236265011,135.0,0.0,135.4877284820948,135.4877284820948,43925.58203125,1415.9383544921875,63306.859375,-199.3131103515625,-7.552149772644043,-14.350479125976562,0.2169223050064947
4264.0,679394.0,0.0,28.571516275405887,30.914247035980228,96.0,0.67611,171.34671375207202,154.79592780004145,26232.123046875,41315.01953125,52671.75390625,-163.13694763183594,107.2769012451172,-258.6795654296875,0.35205794497481113
4276.0,679662.0,0.0,17.256473953073677,17.256473953073677,135.0,0.0,144.83783907951042,144.83783907951042,14969.7421875,11382.4462890625,33917.6875,-307.9277038574219,95.75477600097656,-200.72021484375,0.33003484675946554
4321.0,680647.0,0.0,28.348901055075906,29.323596845973626,108.0,0.39993,170.90053646403382,157.88310130943182,60540.77734375,30606.763671875,23403.359375,344.2362060546875,-215.5924530029297,-12.782629013061525,0.4267284204364334
4327.0,680755.0,0.0,20.90631831776012,20.90631831776012,135.0,0.0,154.40352210694513,154.40352210694513,59520.0078125,14034.8837890625,27770.560546875,148.2487030029297,-82.24391174316406,207.7155303955078,0.4834257500535966
4335.0,680914.0,0.0,20.89654180136594,20.89654180136594,135.0,0.0,154.37945021464347,154.37945021464347,8415.5634765625,35818.578125,15196.3427734375,-162.9059600830078,-272.33621215820307,83.92665100097656,0.4829899490126026
4339.0,681023.0,0.0,19.184055653485387,19.184055653485387,135.0,0.0,150.04153267893557,150.04153267893557,66833.6171875,56483.4453125,54758.421875,991.6221923828124,304.619873046875,-157.68084716796875,0.4085765294937892
4376.0,681835.0,0.0,20.965733311393045,20.965733311393045,135.0,0.0,154.54965348573387,154.54965348573387,73736.1015625,33529.2421875,58570.53515625,375.2642822265625,106.73575592041016,81.16442108154297,0.4860767496564419
4397.0,682308.0,0.0,21.133447235280823,22.848188877105713,123.0,0.15275,154.96066254426074,152.79201632240645,72831.828125,39007.70703125,9375.0517578125,169.68820190429688,-258.96176147460943,-55.05640029907226,0.3961342169490237
4430.0,682949.0,0.0,19.784966653043575,20.761919292536646,126.0,0.10987,151.59206098249606,149.56896910717418,17776.77734375,69556.578125,3980.440673828125,84.77664184570312,-196.577880859375,-503.1617431640625,0.35980333904100914
4440.0,683137.0,0.0,21.188348531723022,21.188348531723022,135.0,0.0,155.09473413728452,155.09473413728452,24673.53125,28512.69140625,55324.75390625,-164.8828582763672,-33.83203887939453,-337.4658203125,0.4960471805280279
4479.0,683999.0,0.0,10.989392345601864,15.576327388936825,134.0,0.0095218,124.61086467271237,139.60124836851472,17919.185546875,33955.9140625,33972.0703125,-11.712518692016602,182.85069274902344,214.29959106445312,0.2593742024006617
