Group Number,Subhalo ID,Redshift,Mass at z=0,Max Mass,Max Mass Snap,Redshift at Max Mass,Rvir at z=0,Rvir at Max Mass,Pos x,Pos y,Pos z,Vel x,Vel y,Vel z,AM Stellar Mass,Escape Speed z=0,Escape Speed Max Mass
3359.0,645293.0,0.048524,12.590570883317428,23.31898971037432,117.0,0.24354,128.6520516575129,150.69536438834882,40332.0,54520.453125,54046.22265625,-249.59532165527344,53.61982345581055,-308.808349609375,0.3463530382013013,134.5454277038557,148.48667168413326
3740.0,655862.0,0.048524,15.54173231124878,15.54173231124878,131.0,0.048524,138.007085329727,138.007085329727,63218.55859375,11749.111328125,35687.92578125,2.3930087089538574,-165.41416931152344,-372.4123840332031,0.2310651499230407,111.13487912284457,115.46485426238985
4558.0,675163.0,0.048524,14.2744779586792,14.2744779586792,131.0,0.048524,134.14927207259188,134.14927207259188,62772.7265625,61876.46484375,19949.05859375,239.0117645263672,19.142162322998047,53.286354064941406,0.192780069677625,121.88885359223947,125.60921796095951
4612.0,676369.0,0.048524,16.92330295389349,17.134637995199725,130.0,0.058507,141.98090889696678,142.18690794753314,71489.8203125,19997.90625,32560.248046875,42.14923095703125,-268.25997924804693,-430.89691162109375,0.27600491908164265,104.27884236952299,107.07663663584341
4643.0,677011.0,0.048524,3.6355544897643006,4.356046969240362,95.0,0.70011,85.0338406765718,80.34997743648537,33789.3671875,7686.935546875,38354.8359375,3.136263370513916,-273.680908203125,-357.3990783691406,0.006932651210032665,147.7541911988662,153.08219852939584
4670.0,677586.0,0.048524,8.074330335313624,13.729971918192778,110.0,0.36069,110.943981284056,123.43740276848185,7270.22119140625,51345.22265625,42162.31640625,405.0835876464844,-119.03384399414062,140.71490478515622,0.09736955838509227,118.00220770708613,122.65581833643299
4935.0,683230.0,0.048524,10.55920259519057,13.14334977756847,127.0,0.099401,121.32359850584558,128.76963358141512,24721.955078125,28620.78515625,55364.421875,-106.33332061767578,-81.65894317626953,-221.13116455078125,0.14160279132616235,133.75276745341188,138.32126126356846
5173.0,687747.0,0.048524,12.631935152140533,13.414850289171396,127.0,0.099401,128.79278609983058,129.65025682821792,46096.0703125,39396.94921875,56738.53125,-192.7357635498047,51.13333129882813,-49.38864517211914,0.14800595365791502,126.57184148606987,130.62009830130316
5185.0,687961.0,0.048524,4.107108508998698,7.596759633584456,107.0,0.41997,88.56190870356869,100.31455845011902,30528.962890625,34374.1171875,43075.30078125,-530.6251831054689,101.90930938720705,4.869740962982178,0.0261832180409873,156.05222744308858,161.87461995451898
5203.0,688331.0,0.048524,3.971734168854627,7.748679681257768,83.0,1.0745,87.57798862902395,94.640370426917,71122.953125,63942.84375,38018.35546875,-98.56680297851562,-157.9109649658203,276.31723022460943,0.019278905514429862,163.9215558880851,170.8089471074069
5207.0,688404.0,0.048524,8.488726209510457,14.179714701392436,130.0,0.058507,112.81038578674429,133.49258093793534,52990.3515625,12293.39453125,47733.1796875,-11.484319686889648,-19.061065673828125,-124.28401184082031,0.1849972379040898,129.22581240053273,133.9140935641175
5220.0,688671.0,0.048524,5.393165417692878,6.528806280006063,118.0,0.22599,96.98014355887949,98.95874623871832,23420.390625,13774.6708984375,3828.430419921875,-274.38674926757807,-279.72320556640625,89.49411010742188,0.023824709774114456,133.43908524703966,138.1112014431527
5222.0,688733.0,0.048524,11.478995734995062,16.385566104542125,130.0,0.058507,124.74875130023341,140.08397249498577,1789.320068359375,49923.00390625,56135.16796875,-77.64445495605469,483.7560729980469,-479.57525634765625,0.2514355074465704,138.01972917242904,143.02344513624942
5233.0,688913.0,0.048524,6.156526505947112,6.156526505947112,131.0,0.048524,101.35538480992682,101.35538480992682,21381.35546875,63291.3046875,4996.6494140625,-189.9400787353516,323.79034423828125,-401.7817993164063,0.029322016884731614,128.71866928720823,133.53879497926022
5271.0,689639.0,0.048524,7.4185166846622135,7.926170798865233,127.0,0.099401,107.85507907518942,108.79257267169235,42567.04296875,38839.50390625,67749.1875,-201.24508666992188,-1.0359578132629397,409.84857177734375,0.04624144012281177,131.01041951534054,139.53869815625646
5292.0,690029.0,0.048524,1.169484362683513,2.113344655795531,88.0,0.923,58.263921977209044,61.95259003750658,12824.11328125,8982.6728515625,21554.25,-31.833234786987305,110.22361755371094,111.42048645019531,0.001552640164698789,187.401972567908,195.77135547712174
5309.0,690368.0,0.048524,4.570390013131228,5.923381583257156,100.0,0.57598,91.77392998669151,90.28169940945068,65538.4296875,34725.8515625,71643.71875,103.6117172241211,-39.94936752319336,192.46905517578125,0.013812763686465642,145.28951352306768,150.51231460965417
5312.0,690423.0,0.048524,6.522037088871003,7.735894484953447,116.0,0.26134,103.32275960241438,103.92936245297399,22148.345703125,21957.14453125,20743.32421875,-362.48956298828125,-187.73129272460938,116.30760955810548,0.03279670198788436,142.16442116748078,147.03503216918122
5316.0,690505.0,0.048524,4.192093556577509,5.038183521140706,105.0,0.46092,89.16858968573713,86.91747546279701,33504.16015625,42040.94921875,70452.828125,8.75107479095459,-77.38206481933594,-177.0293731689453,0.010635709802499105,119.69023088948492,125.56431208965286
5317.0,690531.0,0.048524,6.572426720099016,12.84778118133545,117.0,0.24354,103.58816976166617,123.53955324503185,16900.3359375,28738.162109375,21132.060546875,-211.83636474609366,-110.96185302734376,164.54623413085938,0.10077038761683704,133.83869914425864,139.99713552589915
5327.0,690691.0,0.048524,6.623568182641809,14.223335818810895,116.0,0.26134,103.85615646346695,127.32154656715643,56107.515625,4488.29248046875,34986.29296875,-25.265199661254893,96.27033233642578,425.13916015625,0.12140230602447788,158.33115543757268,164.67377592224662
