Group Number,Subhalo ID,Redshift,Mass at z=0,Max Mass,Max Mass Snap,Redshift at Max Mass,Rvir at z=0,Rvir at Max Mass,Pos x,Pos y,Pos z,Vel x,Vel y,Vel z,AM Stellar Mass
4882.0,645959.0,0.24354,24.612567641518336,26.01294084028764,106.0,0.4403,153.43188605396725,150.70750416020877,55407.69140625,20416.546875,7564.84765625,49.22777557373047,112.20530700683594,47.478736877441406,0.3214782504747566
5033.0,649099.0,0.24354,25.35336667841131,25.558685714548286,110.0,0.36069,154.95604691653344,151.8458981715464,69878.0859375,15904.595703125,438.1154479980469,184.7935333251953,27.323383331298828,-15.943239212036133,0.34496713747243823
5378.0,656134.0,0.24354,25.684283538298175,25.684283538298175,117.0,0.24354,155.62730658380912,155.62730658380912,12684.4501953125,47123.9453125,34087.91015625,26.78295135498047,-259.45309448242193,281.6123962402344,0.4188280102324888
5465.0,657821.0,0.24354,21.48015526208011,21.49820598688993,116.0,0.26134,146.62537013773073,146.1174745034534,12617.455078125,63487.14453125,44665.23828125,57.56965255737305,-274.18557739257807,105.87290954589844,0.2854017014443485
5543.0,659301.0,0.24354,24.43582903255116,24.43582903255116,117.0,0.24354,153.06374748064698,153.06374748064698,22951.431640625,16686.037109375,43970.234375,-233.99986267089844,205.2230682373047,80.1385498046875,0.37991070953583705
5621.0,660854.0,0.24354,24.12146058949557,24.12146058949557,117.0,0.24354,152.40452084131337,152.40452084131337,4981.29345703125,34540.23828125,49901.34765625,126.0209503173828,143.98675537109375,49.26519775390625,0.3703417757642005
5628.0,660982.0,0.24354,21.847922693599358,21.847922693599358,117.0,0.24354,147.4574432789764,147.4574432789764,49579.98828125,45071.11328125,19859.609375,23.07505989074707,-28.260778427124023,264.77951049804693,0.304076302261919
5660.0,661584.0,0.24354,25.029220364310518,30.70892799984325,104.0,0.48183,154.29283421890713,158.27378082625222,26287.806640625,40717.828125,53694.04296875,-183.7815093994141,184.14295959472656,-230.4952087402344,0.4213713770947717
5721.0,662738.0,0.24354,23.728874596682463,23.728874596682463,117.0,0.24354,151.57318031975188,151.57318031975188,51009.3125,33387.03125,27095.58984375,-77.47047424316406,19.646610260009766,-114.75148010253906,0.35852656290529705
5846.0,665029.0,0.24354,22.265327247706328,22.265327247706328,117.0,0.24354,148.39058385131153,148.39058385131153,8895.7626953125,10541.80859375,9124.1298828125,124.43599700927734,17.15234375,116.8821258544922,0.3158424080305912
5879.0,665635.0,0.24354,18.44701712781733,18.44701712781733,117.0,0.24354,139.37087705649782,139.37087705649782,70445.4296875,67877.6015625,31079.208984375,-160.31124877929688,16.57098388671875,198.38616943359366,0.2154539661989608
5885.0,665727.0,0.24354,20.470864393494352,20.470864393494352,117.0,0.24354,144.29193024843534,144.29193024843534,41080.31640625,64167.98828125,37969.37890625,-98.9432373046875,239.7561492919922,443.682373046875,0.26660143662368235
5910.0,666206.0,0.24354,20.621280778538093,20.621280778538093,117.0,0.24354,144.6444789130322,144.6444789130322,17959.365234375,37158.3515625,52728.11328125,12.42762851715088,313.4043884277344,-107.00918579101562,0.2705923483013149
5917.0,666344.0,0.24354,22.98732237382369,23.01590280099349,116.0,0.26134,149.9775005259093,149.4780495123097,39147.4140625,10197.177734375,53141.5859375,-47.67022705078125,-87.0706558227539,-50.72111892700195,0.3272074966508469
6022.0,668157.0,0.24354,25.386458093469795,25.386458093469795,117.0,0.24354,155.02343422692175,155.02343422692175,74971.828125,39615.125,59517.19921875,378.685546875,78.94613647460938,-118.08859252929688,0.4094139583927655
6112.0,669785.0,0.24354,18.88021555813876,18.88021555813876,117.0,0.24354,140.45341360883646,140.45341360883646,31335.228515625,34094.578125,43043.984375,-494.6212158203125,117.81849670410156,52.8741455078125,0.2259943502482805
6121.0,669914.0,0.24354,22.81885797327215,22.81885797327215,117.0,0.24354,149.61022789321004,149.61022789321004,4979.48779296875,7283.685546875,14715.654296875,152.8917694091797,153.50604248046875,166.41111755371094,0.33172836021698915
6147.0,670313.0,0.24354,26.94326368245212,26.94326368245212,117.0,0.24354,158.12967676216766,158.12967676216766,59882.84765625,40798.8984375,31712.537109375,37.0503158569336,49.57768630981445,-106.70753479003906,0.4594855659056567
