Group Number,Subhalo ID,Mass at z=0,Max Mass,Max Mass Snap,Redshift,Rvir at z=0,Rvir at Max Mass,Pos x,Pos y,Pos z,Vel x,Vel y,Vel z,AM Stellar Mass,Escape Speed z=0,Escape Speed Max Mass
7750.0,737289.0,0.15643263362686746,0.2045657443390652,104.0,0.48183,30.200013395696864,29.780482392151193,5995.15283203125,18270.162109375,45367.60546875,131.85519409179688,-109.61775207519531,-43.44615936279297,1.2303420159789172e-05,231.61737994218046,231.61737994218046
7752.0,737302.0,0.34670885228975257,0.6039201874624599,80.0,1.2063,39.37491779184822,40.16534763769923,40148.64453125,38299.28125,69984.515625,423.8050231933594,82.93707275390625,-11.683170318603516,0.00013808638482654142,194.56120682053523,194.56120682053523
7754.0,737321.0,1.8862165849317205,2.536013553088362,121.0,0.18039,69.2513966073413,72.95026652283812,71258.6328125,49520.70703125,38288.12109375,248.22422790527344,151.04287719726562,-5.558892726898193,0.0030884610052062337,200.44734550554458,200.44734550554458
7755.0,737337.0,2.138915387066928,2.589411186901006,128.0,0.083884,72.21529974086222,75.22949354931256,70229.6796875,30741.275390625,71886.3125,75.02935028076172,121.42536926269531,194.40557861328125,0.003701295794798988,172.2951076464611,172.2951076464611
7756.0,737344.0,1.8929852680726489,2.113344655795531,129.0,0.073662,69.33413386878522,70.49238687401136,25735.404296875,54341.0078125,22521.310546875,-98.16349029541016,19.847091674804688,236.4519195556641,0.002353059942023797,205.9488457512107,205.9488457512107
7757.0,737357.0,0.8754210377281363,1.6598405147140678,90.0,0.8514700000000001,53.61714393112401,57.46451388129043,31382.576171875,46746.68359375,22396.34765625,-26.78572082519531,-43.114070892333984,75.36184692382812,0.0009645605364506727,209.2881070388208,209.2881070388208
7758.0,737360.0,0.7099634544415908,0.9679268537597224,113.0,0.31007,50.000768712578754,51.47545500158596,44795.23828125,73940.7265625,4676.54345703125,-177.04725646972656,42.97566604614258,-162.39820861816406,0.00033522058616170127,194.71030627575777,194.95397837591005
7759.0,737366.0,0.3068486270918088,0.3948419524187392,116.0,0.26134,37.804144232848294,38.55160950080826,35877.31640625,64816.3515625,37659.48046875,273.73666381835943,-52.38536071777344,159.80368041992188,4.7205925041279246e-05,193.7053291893724,193.7053291893724
7760.0,737376.0,0.3294110171158205,0.526455950669267,128.0,0.083884,38.70889048429928,44.23592820003955,29018.810546875,59981.26953125,32125.748046875,273.09161376953125,216.48731994628903,-124.26844024658205,9.33631156645499e-05,224.06303207110545,224.06303207110545
7761.0,737389.0,0.3782962025566535,0.4783228293738582,89.0,0.8869,40.53610446788774,37.85355295787,15769.859375,39129.90234375,30847.9296875,-88.02899169921875,43.18649291992188,99.78827667236328,8.126854054473497e-05,188.26177671147462,188.26177671147462
7762.0,737396.0,0.17523462884128094,0.3677670928564939,86.0,0.98785,31.36447296913777,34.43975635812285,42594.625,25663.2265625,74622.2734375,61.54039001464844,224.75022888183602,-33.05710601806641,4.977397017234504e-05,213.99165028647784,213.99165028647784
7763.0,737406.0,1.853877001188018,4.548579454421997,106.0,0.4403,68.85333629000077,84.27465597496345,35846.51171875,71125.9453125,33622.8125,81.24276733398438,-66.06154632568361,395.9207763671875,0.008700359398361559,219.2001433694202,219.2001433694202
7765.0,737426.0,2.186296338384801,19.200601361014627,131.0,0.048524,72.74464448564864,148.08344842804647,19591.99609375,57235.10546875,43055.140625,8.768725395202638,-379.3237915039063,154.64715576171875,0.3577913185970129,225.31814013399617,225.31814013399617
7767.0,737449.0,0.4625291648236188,0.4963727498596365,108.0,0.39993,43.34553730321279,40.53833237303329,7601.75732421875,37452.03125,25077.892578125,36.541358947753906,61.336097717285156,235.34957885742188,7.870746496753606e-05,182.960998576122,182.960998576122
7768.0,737457.0,0.5008852617307143,1.1251115832816472,88.0,0.923,44.51203340957653,50.21127192724995,33962.83203125,7023.6796875,36201.7265625,-262.38638305664057,-185.64984130859366,251.80099487304688,0.00044596675384594347,226.40902206889572,226.40902206889572
7769.0,737475.0,0.3256506117230112,0.721996734765443,91.0,0.81671,38.56103209564157,43.66320704512921,43234.359375,24.842395782470703,55013.953125,-166.64292907714844,-12.308085441589355,-287.029052734375,0.000182132544255732,219.7549103272253,219.7549103272253
7770.0,737497.0,0.25495510040359065,0.3685191781683402,121.0,0.18039,35.54014959076201,38.352739518594475,9564.0146484375,33972.99609375,10353.294921875,-258.52813720703125,-90.66427612304688,8.585578918457031,4.037990401562662e-05,195.86683201013247,195.86683201013247
7771.0,737506.0,0.27902166105129506,0.3294110171158205,100.0,0.57598,36.62497384443848,34.460575697235164,61995.65625,28796.658203125,201.97531127929688,178.23931884765625,-14.06863784790039,159.8035125732422,3.467175814402856e-05,214.0562629564226,214.0562629564226
7772.0,737513.0,0.14364726799116895,0.1669617539102381,102.0,0.52457,29.353764579514,27.662120232205854,8543.7197265625,41375.953125,28354.771484375,124.0112533569336,-260.07833862304693,-177.3949737548828,8.221305733741824e-06,187.37325756798623,187.40187300891043
7773.0,737521.0,0.1293577528982,0.4143960435282101,68.0,2.002,28.346242893743124,34.704261045132064,15374.646484375,62176.29296875,73462.640625,311.22479248046875,73.05370330810547,-471.7481994628906,8.004432711091097e-05,227.52249766773986,227.52249766773986
7774.0,737535.0,3.1609921292825183,4.180812361565503,123.0,0.15275,82.25692837165656,86.7435038754431,9249.2119140625,43476.1953125,27445.09765625,-80.80593872070312,-541.8973388671875,145.625,0.009876326069542328,211.96233187402495,211.96233187402495
7775.0,737554.0,0.2903028560633009,0.6167055530981584,113.0,0.31007,37.112064940390134,44.29404074638611,67941.7109375,65063.9609375,69521.6484375,221.71969604492188,-81.08643341064453,-139.07112121582028,0.0001254700138087252,198.35797654494826,198.35797654494826
7776.0,737565.0,0.9807122193954207,1.0784826326099308,114.0,0.29158,55.68589602058325,53.55910670562346,42034.80859375,18768.810546875,46292.765625,-264.83279418945307,-7.788022518157959,6.2478880882263175,0.0004271979605543321,206.44786090090966,206.44786090090966
7777.0,737580.0,3.0015510591593664,3.2632750543681066,129.0,0.073662,80.84998216674323,81.47730704008865,22419.3671875,67658.125,17464.009765625,39.7156867980957,150.28759765625,-29.774497985839844,0.006425239419860961,216.34369569823568,216.34369569823568
7778.0,737594.0,0.13988687318157067,0.2880466212941842,80.0,1.2063,29.095355693635984,31.38190304400679,8973.3759765625,42140.60546875,35505.9296875,95.42752075195312,151.5764617919922,-19.961227416992188,3.322374693499711e-05,214.06661691258418,214.06661691258418
7779.0,737601.0,0.4316938787021421,0.5497704260051249,82.0,1.1142,42.360067823143396,39.09772938682541,7059.9462890625,3206.921875,30807.53125,90.78218841552734,271.50375366210943,34.828277587890625,0.0001129047392807994,213.26787385348658,213.4448561372106
7780.0,737608.0,0.1293577528982,0.23690517991781235,101.0,0.5463899999999999,28.346242893743124,30.99278121615702,8309.4736328125,21730.44140625,22971.943359375,-62.30291748046875,-99.3626937866211,-205.2523956298828,1.726401885358161e-05,179.80995989743323,180.60353500413194
7781.0,737615.0,3.247481178153645,3.488146784630689,134.0,0.0095218,83.00040869118054,84.77462234201563,18173.716796875,2343.64892578125,65477.49609375,212.407958984375,15.602932929992676,105.93470001220705,0.008591652516139314,216.66664446743184,216.66664446743184
7782.0,737632.0,0.5174310115928,0.5174310115928,135.0,0.0,44.99685578887393,44.99685578887393,15289.056640625,66806.5390625,5507.1484375,271.28610229492193,297.1730041503906,-339.4864501953125,9.5176171331614e-05,207.90456326424226,207.90456326424226
7783.0,737655.0,0.6046722727743062,1.3041066175157374,124.0,0.14188,47.395601007835204,58.983708350172606,63398.01953125,67156.8203125,48373.3828125,198.3336181640625,-116.72404479980469,-75.32286071777344,0.0007156397183013683,199.5397410127959,199.55522441949884
7784.0,737665.0,0.796452672644095,1.2296506796370854,101.0,0.5463899999999999,51.9538825138055,53.661517463972594,3259.63818359375,13253.8935546875,47781.6640625,18.99252700805664,-35.538063049316406,-157.8468780517578,0.0005340740491036907,211.4284095110114,211.4284095110114
7785.0,737674.0,0.6167055530981584,2.499161626804959,113.0,0.31007,47.707936913152274,70.61833315593466,55655.22265625,54971.5234375,70576.4375,10.242732048034668,-14.11544132232666,-109.51998138427734,0.0026482323888213327,218.15642957158968,218.59036524939128
7786.0,737692.0,0.6204659373245457,0.6896573203531179,84.0,1.0355,47.80470744367421,42.347789854860174,19807.328125,46765.51171875,47408.15234375,139.85478210449222,586.1670532226562,782.4867553710938,0.00017277371453989346,210.8422323901672,210.96954599711026
7787.0,737704.0,0.5204393105073409,0.9228020737116988,76.0,1.4141,45.083889938969314,45.9013986257506,22716.4453125,18032.759765625,28936.33203125,-81.4740982055664,-109.09547424316406,122.608642578125,0.000320967283944398,205.5694062110681,205.5694062110681
7788.0,737711.0,1.3274210928515957,1.4470018107782712,93.0,0.75744,61.598138515332955,55.338236348866424,2767.384521484375,53401.39453125,43608.546875,398.80029296875,-17.8846435546875,-111.08919525146484,0.0007349231026744764,204.5537913536072,204.5537913536072
7789.0,737723.0,0.5685724318027496,0.6670949303291062,84.0,1.0355,46.43298632188258,41.88085242644783,34112.17578125,22721.337890625,45487.46875,-281.10232543945307,73.42742156982422,74.38813781738281,0.00016189252379817168,198.13483181735393,198.13483181735393
7791.0,737741.0,0.5572912367907438,0.8521065623922782,97.0,0.64464,46.12383621265542,46.92053360972909,52232.58984375,69760.0390625,7844.42919921875,-182.82595825195312,-25.85636138916016,204.2078094482422,0.0002497733260286295,193.9375392052064,193.9375392052064
7792.0,737753.0,0.9107687933878466,1.6666091978549955,106.0,0.4403,54.32929428766718,60.3044903284571,34088.0,48410.94921875,52383.796875,-310.8850402832031,-115.21624755859376,-127.47937774658205,0.0010354645937515213,209.46886820884185,209.6627748505397
7793.0,737766.0,2.968459644100883,3.697224977341565,126.0,0.10987,80.55176601447539,84.14809597454752,40867.0625,53767.15625,55436.4375,-221.8748016357422,3.0283453464508057,-185.12466430664062,0.008020349966262304,193.12593505848594,193.12593505848594
7794.0,737777.0,1.0687056082216178,2.236685800281438,99.0,0.59854,57.30388229534499,65.0730186788682,18396.322265625,49107.03515625,39341.578125,-99.6810073852539,-140.69682312011722,316.360595703125,0.0018292310420093285,198.48912065235035,198.48912065235035
7795.0,737787.0,0.4775707863948562,5.163028836250304,88.0,0.923,43.81040494948199,83.43934273813944,18547.412109375,47269.34375,50752.08203125,219.757080078125,126.50445556640624,-812.8719482421875,0.00907811143921042,234.46188785585645,234.61364204903762
7796.0,737798.0,0.8415774526921186,1.9463829018852927,124.0,0.14188,52.91710139473112,67.40681404636891,9461.5087890625,62465.765625,47735.08984375,-36.50259399414063,-260.33645629882807,-16.215063095092773,0.0017769957148199046,203.1441495428265,203.1441495428265
7797.0,737809.0,1.3018503615801986,6.356580013578589,118.0,0.22599,61.2000399949952,98.08082182450377,18922.052734375,55846.1484375,18966.015625,-42.41119003295898,40.15111923217773,50.63732528686523,0.02246393660064609,211.10231139130187,213.56378469675877
